station_id,station_name,state,latitude,longitude,operator_id,last_verified,charger_count
311851,Ti Tree Food Barn And Accomodation,NORTHERN TERRITORY,-22.12841968655352,133.41291638188062,1,2025-04-28T11:02:00Z,1
311704,Moonee Beach,NEW SOUTH WALES,-30.204419650385248,153.14979824525767,3534,2025-04-28T11:06:00Z,1
311439,Mid Western - Rylstone Memorial Ha,NEW SOUTH WALES,-32.7975704730334,149.9704138553882,3658,2025-04-01T20:29:00Z,1
311438,Orange City Council - City Library,NEW SOUTH WALES,-33.280686670068434,149.10299728353368,3622,2025-04-01T20:24:00Z,2
311437,Orange City Council - Lake Canobolas,NEW SOUTH WALES,-33.301609034288234,149.02770582128016,3622,2025-04-01T20:19:00Z,1
311308,Tesla Destination Charger,NEW SOUTH WALES,-33.883393295749826,151.1945968746586,3534,2025-03-29T03:34:00Z,1
311246,RAA Charge Burnside,SOUTH AUSTRALIA,-34.93801594919658,138.6425800415402,3339,2025-03-29T03:34:00Z,1
309473,Jamison Plaza,ACT,-35.25359343298052,149.07064139540887,3398,2025-03-29T03:39:00Z,2
309176,Margret River Tourist Park,WESTERN AUSTRALIA,-33.959075795124406,115.06844919683816,1,2025-03-02T22:02:00Z,1
309175,Voyager Estate,WESTERN AUSTRALIA,-33.99681515228804,115.05174922517313,1,2025-03-02T21:56:00Z,2
309174,Witchcliffe Eco Village Cluster 1B,WESTERN AUSTRALIA,-34.02471728976703,115.10472719347104,3339,2025-03-02T21:39:00Z,1
309173,Witchcliffe Eco Village Cluster 1C,WESTERN AUSTRALIA,-34.02340379655558,115.10517303012352,3339,2025-03-02T21:40:00Z,1
309172,Witchcliffe Eco Village Cluster 1A,WESTERN AUSTRALIA,-34.02317492846884,115.10296392250676,3339,2025-03-02T21:32:00Z,1
309094,Beverly Sonic Charge,WESTERN AUSTRALIA,-32.10997423531976,116.92472445036526,1,2025-02-24T10:40:00Z,1
308829,Tesla Supercharger Runaway Bay,QUEENSLAND,-27.9133368394958,153.40052953561377,3534,2025-03-04T03:29:00Z,1
308828,Ampcharge Reedy Creek,QUEENSLAND,-28.093761590025125,153.39130286982396,3625,2025-03-04T03:29:00Z,2
308827,Evie Beenleigh,QUEENSLAND,-27.71412673473004,153.18962982741107,3398,2025-03-04T03:29:00Z,1
308826,Evie Beaudesart,QUEENSLAND,-27.989984369173,152.99919697266995,3398,2025-03-04T03:29:00Z,1
308750,Tesla Supercharger South Melbourne,VICTORIA,-37.83227022248282,144.9609633571161,23,2025-03-04T03:29:00Z,1
308742,Livingstone Market Mall,WESTERN AUSTRALIA,-32.08562557744585,115.915856491348,3339,2025-02-12T07:02:00Z,2
308738,Tesla Supercharger Bankstown,NEW SOUTH WALES,-33.933123083981414,151.0285550577326,3534,2025-03-04T03:29:00Z,1
308599,RACV Healsville,VICTORIA,-37.65071911937986,145.50301488024843,3339,2025-02-06T00:24:00Z,2
308598,Evie Healsville,VICTORIA,-37.65406544922198,145.51428135787194,3398,2025-02-06T00:19:00Z,2
308597,Evie Chirnside Park,VICTORIA,-37.761143550893365,145.3120760296531,3398,2025-02-06T00:19:00Z,2
308596,Tesla Supercharger Oakleigh Repair Centre,VICTORIA,-37.91568317695367,145.10327868938475,3534,2025-10-05T03:54:00Z,1
308595,Jolt Cheltenham,VICTORIA,-37.95675410011873,145.0413433811873,3529,2025-02-05T23:39:00Z,2
308594,Jolt Black Rock,VICTORIA,-37.97570246970103,145.01742302760965,3529,2025-02-05T23:34:00Z,2
308593,Jolt Berwick Springs Hotel,VICTORIA,-38.05976565896848,145.33777518791914,3529,2025-02-05T23:34:00Z,2
308267,CTR Foster,VICTORIA,-38.65334183522216,146.20090536375835,3339,2025-01-25T23:59:00Z,1
308266,CTR Meeniyan,VICTORIA,-38.577399770082174,146.0131581030072,3339,2025-01-25T23:54:00Z,1
308265,Tesla Supercharger Goulburn South,NEW SOUTH WALES,-34.77317841750358,149.69280797132302,3534,2025-02-17T16:56:00Z,1
308264,Evie Yarra Juncion,VICTORIA,-37.78094746065134,145.61331093083584,3398,2025-01-25T23:19:00Z,2
308263,Evie Bannockburn,VICTORIA,-38.04790103443605,144.17035966698813,3398,2025-01-25T23:19:00Z,2
308262,Coles Sebastopol,VICTORIA,-37.599568029281286,143.84045921173038,3339,2025-01-25T23:14:00Z,1
308229,Evie Glen Gala Village,VICTORIA,-37.79308442111111,144.7896023171707,3339,2025-01-25T05:49:00Z,2
308228,Toyota Altona,VICTORIA,-37.832781169763166,144.82753568527227,3339,2025-01-25T05:44:00Z,2
308227,Lollypop Creek Community Centre,VICTORIA,-37.909988077571576,144.61367550280465,3339,2025-01-25T05:39:00Z,1
308226,Ampcharge Werribee,VICTORIA,-37.899759968148494,144.6650849021937,3625,2025-01-25T05:39:00Z,1
308225,BP Pulse,VICTORIA,-37.7557555131601,144.7410636793341,3659,2025-01-25T05:14:00Z,1
308160,RAA Kingston SE,SOUTH AUSTRALIA,-36.82862578575707,139.84961594515414,3339,2025-01-23T07:44:00Z,3
308159,RAA Naracoorte,SOUTH AUSTRALIA,-36.957104904405874,140.74352876205376,3339,2025-01-23T07:44:00Z,2
308158,RAA Coonalpyn,SOUTH AUSTRALIA,-35.69525828198586,139.85657638646347,3339,2025-01-23T07:44:00Z,2
308029,RAA Charge Marla Travellers Rest,SOUTH AUSTRALIA,-27.30500995290457,133.62169364848148,3339,2025-01-23T07:44:00Z,1
307990,Woolworths Yass,NEW SOUTH WALES,-34.845647791374056,148.9156385427242,3339,2025-01-23T07:44:00Z,1
307989,Woolworths Fishermans Bend,VICTORIA,-37.8313475403691,144.92982685129846,3339,2025-01-23T07:44:00Z,1
307988,Evie Richmond Library,VICTORIA,-37.825531454943984,144.99874510755922,3398,2025-01-23T07:44:00Z,1
307898,Riverton Mall,WESTERN AUSTRALIA,-32.039141558623534,115.90778289825715,3398,2025-06-03T10:19:00Z,4
307788,Ampcharge Barkly Square,VICTORIA,-37.77658521241312,144.9639271835984,3625,2025-01-23T07:44:00Z,1
307787,Tesla Supercharger Bordertown,SOUTH AUSTRALIA,-36.29806431043085,140.75704069780193,23,2025-01-23T07:44:00Z,1
307786,RAA Bordertown,SOUTH AUSTRALIA,-36.30916560839312,140.7802897527946,3339,2025-01-23T07:44:00Z,3
307785,RAA Mount Gambier,SOUTH AUSTRALIA,-37.83093305008087,140.7803969736217,3339,2025-01-23T07:44:00Z,3
307784,Tesla Supercharger Mount Gambier,SOUTH AUSTRALIA,-37.83518604477705,140.8022529347133,3534,2025-01-23T07:44:00Z,1
307775,ENGIE - Chadstone 2,VICTORIA,-37.88820940951108,145.08494077130194,3595,2025-01-23T07:44:00Z,1
307774,Ampcharge Sandown,VICTORIA,-37.94161999001956,145.16671110078272,3625,2025-01-23T07:44:00Z,1
307773,Ampcharge Cheltenham,VICTORIA,-37.99571529046778,145.182222569087,3625,2025-01-23T07:44:00Z,1
307772,Evie Portland,VICTORIA,-38.34684478419478,141.60283197044578,3398,2025-01-23T07:44:00Z,2
307771,Evie Hamilton,VICTORIA,-37.742657443427255,142.0204391323382,3398,2025-01-23T07:44:00Z,2
307770,Geelong West Veledrome,VICTORIA,-38.129239527848746,144.34542725752488,3339,2025-01-23T07:44:00Z,1
307769,Evie Barabool Heights Plaza,VICTORIA,-38.16095627974979,144.30595213669608,3398,2025-01-23T07:44:00Z,2
307768,Harden Country Club,NEW SOUTH WALES,-34.5627690756498,148.36103557280512,3622,2025-01-23T07:44:00Z,1
307767,Cootamundra Library,NEW SOUTH WALES,-34.63980461006843,148.02613856207262,3622,2025-01-23T07:44:00Z,1
307766,Evie St Arnaud,VICTORIA,-36.61528155544704,143.25846054416633,3398,2025-01-23T07:44:00Z,2
307765,Evie Avoca,VICTORIA,-37.09014021086068,143.47445272035532,3398,2025-01-23T07:44:00Z,1
307764,Trentham Visitor Information Centre,VICTORIA,-37.38857348160439,144.32539419117688,3339,2025-01-23T07:44:00Z,2
307763,Evie Cowes,VICTORIA,-38.4507421042261,145.2404278198406,3398,2025-01-23T07:44:00Z,2
307762,Evie Traralgon,VICTORIA,-38.19729526031544,146.54141869877014,3398,2025-01-23T07:44:00Z,2
307761,Tesla Supercharger Traralgon,VICTORIA,-38.19254657886111,146.527465028071,23,2025-01-23T07:44:00Z,1
307760,Tesla Supercharger Lucas,VICTORIA,-37.54333900451204,143.78422184851445,3534,2025-01-23T07:44:00Z,1
307759,Ampol Foodary,VICTORIA,-38.24620744489461,143.98330610676584,3625,2025-01-23T07:44:00Z,2
307698,Eastlake Parade - Streetlight SL217828,ACT,-35.312486897855344,149.14620754929297,3546,2025-01-06T17:12:00Z,1
307478,Melville City - LeisureFit,WESTERN AUSTRALIA,-32.03968803198156,115.83200365710913,3775,2024-12-27T07:32:00Z,1
307477,Melville City - City Hall,,-32.0322316337417,115.83247239799904,3775,2025-11-23T04:53:00Z,1
306891,Buckland Kent St,TASMANIA,-42.60668821556477,147.71852154472168,1,2025-06-22T07:04:00Z,1
306858,Buckland Kent St,TASMANIA,-42.60669976786134,147.7185327664647,1,2025-01-23T07:59:00Z,1
306743,Armadale Fitness and Auqatic Center,WESTERN AUSTRALIA,-32.13378217875158,116.00360230509732,3775,2024-12-04T16:58:00Z,1
306626,Port Headland (WA EV Network),WESTERN AUSTRALIA,-20.30921496552933,118.59299891016776,3339,2025-01-29T15:32:00Z,2
306581,WA EV Network - Fortescue River,WESTERN AUSTRALIA,-21.29578391571632,116.13807973599133,3339,2024-11-27T15:33:00Z,2
306224,Perth City Supercharger,WESTERN AUSTRALIA,-31.953457974189973,115.83912294028778,3534,2024-12-22T14:52:00Z,1
306096,Sandfire (WA EV Network),WESTERN AUSTRALIA,-19.768818135351367,121.09160068026648,3339,2025-01-29T15:33:00Z,2
306095,WA EV Network - Whim Creek,WESTERN AUSTRALIA,-20.838466287478184,117.83409361484922,3339,2024-11-15T15:56:00Z,1
306072,Ampol Foodary North Yunderup,WESTERN AUSTRALIA,-32.5671631849554,115.79829772601356,3625,2024-11-14T15:49:00Z,2
306018,Redgrave Park,NEW SOUTH WALES,-34.81320838371845,147.2014695724827,3622,2024-12-08T01:54:00Z,1
306017,Ganmain Craft Cottage,NEW SOUTH WALES,-34.79340665268592,147.03869475917048,3622,2024-12-08T01:54:00Z,1
306016,Middy's Wagga East,NEW SOUTH WALES,-35.123640112987474,147.3992802491099,3609,2024-12-08T01:54:00Z,2
306015,Griffith City Volkswagen,NEW SOUTH WALES,-34.30220873271793,146.0827951103297,3339,2024-12-08T01:54:00Z,1
306014,Owen Toyota,NEW SOUTH WALES,-34.299877486665665,146.0781598113113,3339,2024-11-14T09:54:00Z,1
306013,Griffith Leagues Club Southside,NEW SOUTH WALES,-34.29247666125356,146.05114295544826,3534,2024-12-08T01:54:00Z,1
305980,NRMA Ararat,VICTORIA,-37.28516365724295,142.92645264670017,3388,2024-11-12T01:29:00Z,2
305979,NRMA Marong,VICTORIA,-36.73546633080104,144.13398199267476,3388,2024-11-12T01:24:00Z,2
305978,NRMA Wycheproof,VICTORIA,-36.07623961780974,143.22518416666645,3388,2024-11-12T01:19:00Z,2
305977,NRMA Ouyen,VICTORIA,-35.071599703997784,142.31988019027813,3388,2024-11-12T01:14:00Z,2
305975,Armadale City,WESTERN AUSTRALIA,-32.150681222892466,116.01697710197168,1,2024-12-04T05:15:00Z,4
305540,Autobahn Armadale,WESTERN AUSTRALIA,-32.14798632595281,115.9853635090774,3339,2024-10-20T06:05:00Z,1
304459,RAA Charge Brickworks,SOUTH AUSTRALIA,-34.9131230518513,138.56301692754607,3339,2024-10-14T08:09:00Z,3
304358,NRMA Mandurah,WESTERN AUSTRALIA,-32.50979875144507,115.73981288369129,3339,2024-09-24T10:58:00Z,2
304335,All Saints College,WESTERN AUSTRALIA,-32.048870705546086,115.86542217360795,3716,2024-09-23T10:23:00Z,1
304318,Hunter Street,QUEENSLAND,-27.59639338763696,152.7462094147789,3625,2024-10-14T08:09:00Z,2
304196,Monto's Grand Hotel,QUEENSLAND,-24.862625832767137,151.12151830708194,3388,2024-09-17T13:28:00Z,2
303938,Bidyadanga Turnoff (WA EV Network),WESTERN AUSTRALIA,-18.721350107077058,121.87899345971688,3339,2025-01-29T15:34:00Z,2
303937,Ngumpan (WA EV Network),WESTERN AUSTRALIA,-18.749254525895964,126.11371953941124,3339,2024-09-10T09:37:00Z,1
303716,NRMA Midland ,WESTERN AUSTRALIA,-31.8962683,116.01022,3339,2024-09-01T05:20:00Z,2
303446,K Park Playhouse Lane,SOUTH AUSTRALIA,-34.925115,138.595206,3339,2024-08-25T01:12:00Z,2
302585,BP South Bound,WESTERN AUSTRALIA,-32.30983528619279,115.83240066607163,3659,2024-08-14T03:03:00Z,1
302397,Miller Grove,VICTORIA,-37.875016711913474,145.128081929617,3622,2025-01-06T17:09:00Z,1
302211,Green Head Supercharger,WESTERN AUSTRALIA,-30.07009045348772,114.96554294156368,23,2025-05-05T03:02:00Z,6
301868,Eli Waters Shopping Centre,QUEENSLAND,-25.28604155101316,152.8158038522372,3398,2024-07-29T05:35:00Z,1
301260,Minilya WA EV Network,WESTERN AUSTRALIA,-23.75224090712273,114.01430399748614,3339,2024-07-17T14:38:00Z,2
300856,BP Pulse Northbound ,WESTERN AUSTRALIA,-32.30935248843228,115.83043488599236,3659,2024-08-14T02:59:00Z,1
300802,Gunabul HomeStead,QUEENSLAND,-26.199375967349063,152.6570568531024,1,2024-07-13T01:09:00Z,1
300801,Willowbank Raceway,QUEENSLAND,-27.68917090278832,152.6532223508002,3624,2024-07-26T06:19:00Z,1
300463,Spotted Gum Retreat Holiday Accommodation,NEW SOUTH WALES,-36.30497745879883,150.12519241466634,1,2024-09-22T14:55:00Z,1
300418,Watermarc Carpark (LG),VICTORIA,-37.70397622211952,145.10521824749753,1,2024-07-08T03:19:00Z,1
300155,Tesla Supercharger Campbellfield,VICTORIA,-37.68912458660884,144.956624655591,23,2024-06-25T11:24:00Z,1
300154,Tesla Supercharger Albury,NEW SOUTH WALES,-36.07928408317759,146.91360130129283,3534,2024-06-25T11:24:00Z,1
300153,Tesla Supercharger Wagga Wagga,NEW SOUTH WALES,-35.13104690746256,147.3397865366278,3534,2024-06-25T11:19:00Z,1
300152,Evie Cranbourne Homemaker Centre,VICTORIA,-38.08489638497555,145.27849713747787,3398,2024-06-25T11:14:00Z,2
300151,Engie Cranbourne Park,VICTORIA,-38.10907515763703,145.28176239248455,3595,2024-06-25T11:14:00Z,2
300150,BP Pulse Cranbourne,VICTORIA,-38.110286646748186,145.2640707648552,3659,2024-06-25T11:14:00Z,2
300149,Telsa Supercharger Box Hill,VICTORIA,-37.83781642298442,145.1346849142019,3534,2024-06-25T11:14:00Z,1
300148,Tesla Supercharger Brighton East,VICTORIA,-37.907528089556905,145.01117779850802,3534,2024-06-25T11:09:00Z,1
300147,Bridge Street,VICTORIA,-37.94495495500977,145.00192929573643,3625,2024-06-25T11:09:00Z,2
300146,Bay Trail,VICTORIA,-38.00841347461177,145.0848841496986,3398,2024-06-25T11:04:00Z,2
299958,Dongra Electrical,WESTERN AUSTRALIA,-29.251767146809307,114.93533678947053,3622,2024-06-13T15:43:00Z,2
299904,Club Lithgow,NEW SOUTH WALES,-33.485305997724765,150.1520457902966,3622,2024-06-17T11:11:00Z,1
299879,Chargefox Charging Station,NEW SOUTH WALES,-34.07085887727317,150.80665583075495,3339,2024-06-11T09:50:00Z,2
299804,EPM,WESTERN AUSTRALIA,-31.97974757849547,115.97197588423592,3339,2024-06-05T16:09:00Z,1
298483,Pardoo Road House (WA EV Network),WESTERN AUSTRALIA,-20.05385007735012,119.8271567468621,3339,2024-05-09T00:19:00Z,2
298208,Blackbutts Road,NEW SOUTH WALES,-33.741938777072164,151.21364536627425,1,2024-05-10T08:24:00Z,1
298207,Opposite Malbara Crescent,NEW SOUTH WALES,-33.741938777072164,151.21364536627425,1,2024-05-10T08:24:00Z,1
298092,Waikerie Civic Centre,SOUTH AUSTRALIA,-34.18231041374674,139.98631021340225,3339,2024-05-10T08:24:00Z,3
298091,Kirriemuir Motel and Cabins,SOUTH AUSTRALIA,-34.18605180138638,139.99661283387684,3339,2024-05-10T08:24:00Z,1
297859,Terrace Central [Tesla],NEW SOUTH WALES,-32.76374294675019,151.742101372786,3534,2024-05-10T08:24:00Z,1
297730,Ellendon Street,NEW SOUTH WALES,-35.25805966511065,149.4398991158709,3622,2024-04-25T11:18:00Z,1
297509,Bannister Road,WESTERN AUSTRALIA,-32.80115991667573,116.47522932344803,3775,2024-04-12T09:56:00Z,1
297166,Spud's Roadhouse Motel,SOUTH AUSTRALIA,-31.2557851,136.80266,3339,2024-04-02T11:44:00Z,2
297165,Kulgera Roadhouse and Caravan Park,NORTHERN TERRITORY,-25.840736817666908,133.29974959294498,1,2024-04-02T11:29:00Z,1
297042,AmpCharge Charging Station,NEW SOUTH WALES,-33.765456662016454,150.62149884005026,3625,2024-03-30T04:59:00Z,2
296683,Margaret River (WA EV Network),WESTERN AUSTRALIA,-33.95359045406676,115.07079111266364,3339,2024-03-16T01:49:00Z,2
296536,Kalgoorlie (WA EV Network),WESTERN AUSTRALIA,-30.75011132987668,121.47511538931816,3339,2024-03-16T01:57:00Z,2
296045,Tesla Superchargers Yass,NEW SOUTH WALES,-34.84380365342569,148.9141018891671,3534,2024-03-06T09:49:00Z,1
296044,Tesla Supercharger Holbrook,NEW SOUTH WALES,-35.7229067434558,147.3171930996939,23,2024-03-06T09:49:00Z,1
296038,KFC Goulburn,NEW SOUTH WALES,-34.772316512568395,149.69267286725506,3339,2025-01-24T09:21:00Z,1
296037,Evie Leongatha,VICTORIA,-38.47811653249701,145.94369632320195,3398,2025-01-24T09:21:00Z,2
296036,CTR Leongatha,VICTORIA,-38.47607406598741,145.9449660995017,3339,2025-01-24T09:21:00Z,2
296035,Evie Korumburra,VICTORIA,-38.43454681668418,145.82550050274392,3398,2025-01-23T11:01:00Z,2
296034,CTR Korumburra,VICTORIA,-38.43293285267044,145.82559498595492,3339,2025-01-24T09:20:00Z,2
296033,Evie Warrigul,VICTORIA,-38.16759449972774,145.95340965722312,3398,2024-03-06T05:39:00Z,2
296032,Engie Monash University,VICTORIA,-38.15200425352916,145.13493764315962,3595,2025-01-09T08:53:00Z,2
295995,RAA Ceduna,SOUTH AUSTRALIA,-32.12627372979047,133.6729436190849,3339,2024-03-01T08:45:00Z,1
295994,NRMA Cabarita Beach,NEW SOUTH WALES,-28.33164512189506,153.56421838432203,3388,2024-03-06T17:53:00Z,4
295993,Evie Ararat,VICTORIA,-37.282013366626494,142.9297245107835,3398,2024-03-04T03:24:00Z,2
295992,Tesla Superchargers Stawell,VICTORIA,-37.054694820216696,142.7814197610627,3534,2025-01-09T08:52:00Z,1
295991,Evie Stawell,VICTORIA,-37.05706536578791,142.78103976991747,3398,2024-03-04T03:24:00Z,2
295990,Evie Benalla,VICTORIA,-36.55114428189935,145.98425664687772,3398,2024-03-04T03:19:00Z,2
295989,Evie Mornington,VICTORIA,-38.22449869065465,145.03964281641652,3398,2024-06-25T11:04:00Z,3
295979,Barrenjoey Road,NEW SOUTH WALES,-33.597285174014345,151.31997898476163,3529,2024-03-03T23:09:00Z,2
295940,Nanutarra (WA EV Network),WESTERN AUSTRALIA,-22.543198410447303,115.50141571783809,3626,2024-03-03T09:23:00Z,2
295863,Puma INGLEWOOD,QUEENSLAND,-28.41795526622294,151.07778635013676,1,2024-02-28T02:54:00Z,1
290685,RAA Charge Marla Travellers Rest,SOUTH AUSTRALIA,-27.303895427172144,133.62317371162635,3339,2025-01-20T16:05:00Z,2
289988,Kojonup Supercharger,WESTERN AUSTRALIA,-33.83754542029569,117.1578115341685,3534,2024-03-28T12:18:00Z,1
289972,Narrogin Trailer Park,WESTERN AUSTRALIA,-32.937064398774,117.16399188426648,3339,2024-02-05T05:41:00Z,1
289971,Narrogin Memorial Park ,WESTERN AUSTRALIA,-32.93414343252756,117.17480124057865,3339,2024-02-05T04:19:00Z,1
289970,Old Courthouse Museum ,WESTERN AUSTRALIA,-32.933670519982606,117.17677737808448,3626,2024-02-05T04:14:00Z,1
289312,Wyalkatchem Community Resource Center,WESTERN AUSTRALIA,-31.17959764215292,117.3794409383206,1,2024-08-31T06:43:00Z,1
289309,Car Park,QUEENSLAND,-28.21735094177685,152.03086649397966,3835,2025-12-29T06:02:00Z,2
289009,Warnambool Tourist Information Centre,VICTORIA,-38.389181,142.484993,3339,2023-12-30T23:34:00Z,2
288968,Coles Bairnsdale,VICTORIA,-37.82480937950314,147.63246014953563,23,2024-01-15T02:41:00Z,1
288939,Bairnsdale Coles,VICTORIA,-37.82454530904592,147.6327352303539,23,2024-01-15T02:41:00Z,1
288618,WA EV Network - Bunbury,WESTERN AUSTRALIA,-33.32517168635446,115.642665842138,3626,2024-09-25T21:28:00Z,2
288441,Roma Explorer Inn,QUEENSLAND,-26.575093433135848,148.80762514285902,1,2023-12-24T05:29:00Z,1
281066,RAA Charge Whyalla Westland Shopping Centre,SOUTH AUSTRALIA,-33.02641308008939,137.53226864294578,3339,2023-12-05T03:49:00Z,1
281065,RAA Charge Wharflands,SOUTH AUSTRALIA,-32.48927,137.7612186,3339,2023-12-04T23:49:00Z,2
280995,Overlander Roadhouse (WA EV Network),WESTERN AUSTRALIA,-26.41184549747159,114.46404594375008,3339,2024-01-10T13:30:00Z,2
280715,Thornlie Square Mall,WESTERN AUSTRALIA,-32.05512902897771,115.96339054908071,3398,2023-11-29T11:17:00Z,3
280253,Beatty Park Leisure Centre,WESTERN AUSTRALIA,-31.936258468207264,115.8497013709943,3716,2023-11-25T15:44:00Z,1
280226,Rocland Nuriootpa,SOUTH AUSTRALIA,-34.4602252,138.9866954,3339,2023-11-25T00:49:00Z,3
280205,NRMA - Joondalup,WESTERN AUSTRALIA,-31.75771714527498,115.7715464322112,3339,2025-02-02T10:30:00Z,2
280195,BP Pulse Ferny Grove,QUEENSLAND,-27.402355423317843,152.93697981150945,3659,2023-11-24T12:59:00Z,1
280046,RRA Charge Wudinna Hall - Chargefox,SOUTH AUSTRALIA,-33.047159,135.461943,3339,2023-11-30T09:57:00Z,1
280045,Kimba Roadhouse - Chargefox,SOUTH AUSTRALIA,-33.14584,136.415203,3339,2023-11-30T15:16:00Z,1
280044,Apex Energy Australia,SOUTH AUSTRALIA,-34.991588982756106,138.57595688588066,45,2023-11-20T08:49:00Z,1
279254,Coogee Supercharger,WESTERN AUSTRALIA,-32.102866290875234,115.76244884692244,23,2024-01-15T10:46:00Z,1
279252,Kununarra (WA EV Network),WESTERN AUSTRALIA,-15.779058583778236,128.7404381438349,3339,2023-10-18T15:33:00Z,2
279192,Heathcote Visitor Centre,VICTORIA,-36.92370548184756,144.7100660165538,3398,2023-10-30T19:17:00Z,2
279191,Wallan,VICTORIA,-37.413967109460415,144.9791065326649,3398,2023-10-22T08:33:00Z,2
279180,Ampol Foodary Pheasants Nest Southbound,NEW SOUTH WALES,-34.2834466714301,150.63939668827243,3625,2023-10-29T11:00:00Z,2
279179,Ampol Foodary Pheasants Nest Northbound,NEW SOUTH WALES,-34.2829974272134,150.63679286992692,3625,2023-10-18T01:57:00Z,2
279052,Blue Marlin Court,NEW SOUTH WALES,-37.051215336112,149.90155657766792,1,2023-10-18T01:57:00Z,1
279051,Seahorse Inn Hotel,NEW SOUTH WALES,-37.10326647778291,149.879377715497,1,2023-10-18T01:57:00Z,1
278691,RAA Charge Cowell,SOUTH AUSTRALIA,-33.68530286444153,136.92905700914315,3339,2023-12-04T18:29:00Z,1
278667,Dalwallinu,WESTERN AUSTRALIA,-30.27621389393004,116.66182170267824,3339,2023-10-17T10:58:00Z,2
278575,Exmouth (WA EV Network),WESTERN AUSTRALIA,-21.93740456440712,114.13060539906304,3626,2023-10-02T13:05:00Z,2
278541,HBF Arena - Joondalup,WESTERN AUSTRALIA,-31.73530856799269,115.76057078337676,3622,2023-10-09T02:47:00Z,1
278525,Ampol Waitara,NEW SOUTH WALES,-33.71060645301792,151.1025062095589,3625,2023-10-09T02:47:00Z,1
274740,Bicheno Town Centre,TASMANIA,-41.87471231875492,148.3041358766775,1,2025-06-22T07:09:00Z,3
274592,Cedar Lodge Motel,NEW SOUTH WALES,-30.5168745388638,151.66662986871611,45,2023-10-09T02:47:00Z,1
274586,Ampol Kilsyth,VICTORIA,-37.82365941817221,145.2959481777906,3625,2023-09-18T14:17:00Z,2
274485,Hilton Garden Inn Albany,WESTERN AUSTRALIA,-35.029504038354794,117.88711964420804,3623,2023-09-20T23:03:00Z,1
274480,Brookton (WA EV Network),WESTERN AUSTRALIA,-32.36748025468421,117.00946148863972,3626,2026-01-21T06:50:00Z,2
274452,NRMA Fast Charger Gunnedah,NEW SOUTH WALES,-30.978295982227703,150.25129064038157,1,2023-09-18T01:27:00Z,2
274407,Hyden (WA EV Network),WESTERN AUSTRALIA,-32.44938187858875,118.86590392183903,3626,2026-01-27T10:00:00Z,2
274395,Morowa Destination Charger,WESTERN AUSTRALIA,-29.210721611002967,116.00847792163336,3622,2023-09-10T10:40:00Z,2
274390,Bicheno East Coast Holiday Park - EV charging station ,TASMANIA,-41.87508668420113,148.30190462959308,1,2023-09-18T01:27:00Z,1
274329,Heyfield Apex Park,VICTORIA,-37.98035192583418,146.7866369371215,3339,2023-09-08T03:22:00Z,1
274328,North Bellarine Aquatic Centre,VICTORIA,-38.188088367705056,144.55520001587047,3339,2023-09-08T03:19:00Z,4
274302,Jerramungup (WA EV Network),WESTERN AUSTRALIA,-33.93987597013291,118.92073932501204,3626,2023-12-14T09:38:00Z,2
274300,Ravensthorpe (WA EV Network),WESTERN AUSTRALIA,-33.58080346048715,120.04577841886328,3626,2024-07-03T11:41:00Z,2
274299,RAA Charge - Kimba Bowling Club,SOUTH AUSTRALIA,-33.1351214258362,136.41678887852186,3339,2023-11-30T09:55:00Z,1
274204,Denham (WA EV Highway),WESTERN AUSTRALIA,-25.92796500689909,113.53579323666712,3626,2023-10-24T08:45:00Z,2
274144,NRMA Short Street Car Park,NEW SOUTH WALES,-32.58948930999341,149.58496449340686,3388,2024-06-14T12:05:00Z,2
274115,Karratha (WA EV Network),WESTERN AUSTRALIA,-20.73538816872096,116.84749086556644,3626,2023-09-11T13:26:00Z,2
274108,Wongan Hills Vistor Center,WESTERN AUSTRALIA,-30.89283905452806,116.71613902661392,1,2023-09-01T11:09:00Z,1
274102,Morley Sport and Recreation Centre,WESTERN AUSTRALIA,-31.89248383322912,115.89594640150904,3622,2023-09-01T07:29:00Z,2
274078,Warnambool Supercharger,VICTORIA,-38.380939,142.518958,3534,2023-08-31T12:12:00Z,1
274077,Colac Supercharger,VICTORIA,-38.34137606647682,143.59297402313945,3534,2023-08-31T12:10:00Z,1
274075,Geelong Supercharger,VICTORIA,-38.06479650458628,144.38238251338635,3534,2023-08-31T12:09:00Z,1
274074,Yea Supercharger,VICTORIA,-37.21006161015167,145.4261473877039,3534,2023-08-31T22:11:00Z,1
274073,ENGIE - Royal Australian Mint,ACT,-35.31872,149.093821,3339,2023-08-31T11:13:00Z,2
274072,Electric Highway Tasmania - Kingston,TASMANIA,-42.975674,147.311542,3339,2023-08-31T11:09:00Z,2
274056,Ampol Foodary Penrith,NEW SOUTH WALES,-33.7430336465433,150.69296375875626,3625,2023-08-31T09:47:00Z,2
274000,Kings Park (WA EV Network),WESTERN AUSTRALIA,-31.96675221866004,115.8223778363822,3626,2023-09-07T10:26:00Z,2
273935,The Mount Druitt Hub,NEW SOUTH WALES,-33.767499717192706,150.82239944831394,3339,2023-09-06T03:31:00Z,1
273933,Chargefox,NEW SOUTH WALES,-33.770837178135245,150.84515556849738,3339,2023-09-06T03:31:00Z,1
273905,Cowra Driver Reviver Rest Area,NEW SOUTH WALES,-33.8356251851398,148.68186745491855,3534,2023-08-25T08:22:00Z,1
